"text","text_en","cmp_code","eu_code"
"Borrowing now so you’ve got a productive asset in the future makes for a worthwhile investment.",NA,"411",NA
"The Greens have outlined a policy platform that has been fully costed by the Parliamentary Budget Office and fully funded by announced savings and new revenue.",NA,"414",NA
"Our platform is underpinned by sound economic management principles.",NA,"414",NA
"RAISE THE REVENUE WE NEED SO THAT EVERYONE CAN GET WORLDCLASS PUBLIC HEALTH CARE, EDUCATION & SERVICES AND SOWE CAN GROW THE NEW ECONOMY",NA,"503",NA
"We will restore government revenue to around 26% of GDP, the same level as under John Howard, within the next 4 years primarily by reforming unfair tax breaks such as the diesel fuel rebate for miners, superannuation tax concessions, capital gains tax concessions and negative gearing for new properties.",NA,"503",NA
"We will oppose new taxes that increase inequality, like lifting the GST, and support new taxes on environmental harms, such as carbon pollution, and new taxes that tackle inequality, like a new marginal tax rate for millionaires.",NA,"503",NA
"Green a growing economy",NA,"H",NA
"We will seek to grow key sectors of the economy including advanced manufacturing, education and services, tourism, agriculture and clean energy.",NA,"416.2",NA
"We will aim for 15 year growth targets for some sectors, for example our target of 90% renewable energy by 2030.",NA,"416.2",NA
"We will decouple growth from pollution and continue to push for a better way of measuring the country’s wellbeing.",NA,"416.2",NA
"Get money moving",NA,"H",NA
"Instead of having public money tied up in unproductive areas, like unfair tax breaks or inflating the real estate market, money should be put to work to build the new economy",NA,"416.2",NA
"We also need to borrow sensibly to fund the infrastructure we need.",NA,"411",NA
"There is greater scope for government debt to fund infrastructure and productive capital such as public transport, renewable energy and getting freight on to rail.",NA,"411",NA
"Grow the new economy and restorerevenue before returning to surplus",NA,"H",NA
"The question is not whether we are in deficit or surplus, the question is whether any surplus has been fairly achieved and whether any deficit is sustainable.",NA,"503",NA
"As we grow the new economy any deficits should be kept to around 3% GDP.",NA,"404",NA
"To ensure a better national conversation about debt and deficit, government borrowings for capital works should also be accounted for in a separate set of acccounts.",NA,"411",NA
"Budgets should reduce inequality",NA,"H",NA
"A key role of government is to reduce inequality, and Budgets are an important part of that task.",NA,"503",NA
"Budgets should be accompanied by an ‘inequality impact’ statement, which shows how the Budget will reduce inequality in Australia.",NA,"503",NA
