"text","text_en","cmp_code","eu_code"
"It’s a national shared equity scheme that will provide an equity contribution from the Commonwealth Government for 10,000 aspiring homeowners on low and middle incomes, every year.",NA,"409",NA
"If you have saved two per cent of your deposit, we will contribute up to 40 per cent of the purchase price of a new home or 30 per cent for an existing home.",NA,"409",NA
"Help to Buy will assist Australians to buy a home with a smaller deposit, a smaller mortgage and smaller mortgage repayments.",NA,"409",NA
"Equality for Women",NA,"H",NA
"Australian women don’t want special treatment, they just want equality.",NA,"503",NA
"But under the Morrison Government, women are being left behind.",NA,"503",NA
"We’ve plummeted down the global gender gap rankings since 2013 to our worst ever result of 50th place worldwide.",NA,"503",NA
"Australia should be leading the world in equality between women and men.",NA,"503",NA
"A Labor Government will take action to get us there by: Delivering cheaper child care for working families – helping parents balance family and work responsibilities.",NA,"504",NA
"Closing the gender gap at work with a national drive to close the gender pay gap,",NA,"503",NA
"easier pay increases for low and middle income women workers,",NA,"503",NA
"and a Secure Australian Jobs Plan to support women in insecure work.",NA,"503",NA
"Providing the national leadership and investment needed to end family, domestic and sexual violence, starting with:",NA,"605.1",NA
"10 days paid family and domestic violence leave.",NA,"504",NA
"Safe and affordable housing for women and children fleeing violence.",NA,"504",NA
"Hundreds more frontline workers to support women in crisis.",NA,"504",NA
"Consent and respectful relationships education to help break the cycle.",NA,"506",NA
"Taking real action to stop sexual harassment at work by implementing all 55 recommendations of the Respect@Work report",NA,"503",NA
"and providing support for women who experience sexual harassment at work.",NA,"504",NA
"Women want a government that’s on their side, and that’s what Labor will deliver.",NA,"503",NA
"Women’s Safety",NA,"H",NA
"Every Australian deserves to live free from violence.",NA,"605.1",NA
"Domestic violence is the leading cause of serious injury, disability, and death for women in Australia aged between 14 and 45.",NA,"605.1",NA
"On average, one woman a week is killed by her current or former partner.",NA,"605.1",NA
"One in four women have experienced family violence and one in five women have experienced sexual violence since the age of 15.",NA,"605.1",NA
"High profile reports of rape in recent months have shown how our justice system fails to protect victims of sexual violence.",NA,"605.1",NA
"And rates of sexual assault have increased during the Liberals’ time in Government.",NA,"605.1",NA
"Labor will provide the national leadership and investment needed to help end family, domestic and sexual violence, starting with:",NA,"504",NA
"Establishing a new Family, Domestic and Sexual Violence Commissioner to act as a strong voice for victim-survivors.",NA,"605.1",NA
"Funding 500 new community sector workers to support women in crisis.",NA,"504",NA
"Investing $77 million to help make sure all Australian school students are able to access high quality, age-appropriate consent and respectful relationships education.",NA,"506",NA
"Working with states and territories to strengthen and harmonise laws relating to sexual assault and consent.",NA,"605.1",NA
"Legislating 10 days of paid family and domestic violence leave.",NA,"504",NA
"Delivering a separate national plan for First Nations people to end violence against women and family violence.",NA,"605.1",NA
"Support justice reinvestment in First Nations communities with a $79m investment to reduce incarceration rates, including early intervention to reduce family violence.",NA,"605.1",NA
"We will also deliver more safe and affordable housing, helping women and children fleeing violence.",NA,"504",NA
"$1.6 billion will be spent to build 4000 new social housing properties specifically allocated for women and children fleeing domestic and family violence.",NA,"504",NA
"$100 million will be allocated for crisis and transitional housing options for women and children fleeing domestic and family violence,",NA,"504",NA
"and older women on low incomes who are at risk of homelessness.",NA,"504",NA
"Labor will take real action to end sexual harassment at work and we’ll fully implement all 55 Respect@Work recommendations, including:",NA,"605.1",NA
"Legislating a positive duty on employers to stamp out sexual harassment.",NA,"605.1",NA
"Investing $24 million to properly fund Working Women’s Centers in every Australian state and territory.",NA,"504",NA
"Setting up a one-stop-shop for information on victims rights and referrals.",NA,"504",NA
"Supporting victims of historical workplace sexual harassment.",NA,"504",NA
"Protecting our Unique Environment",NA,"H",NA
"Labor has a proud history of protecting the environment.",NA,"501",NA
"Labor’s legacy in government is that we protected the Daintree, Kakadu, the Great Barrier Reef, the Franklin and Antarctica.",NA,"501",NA
"We created Landcare and we created the largest network of marine parks in the world.",NA,"501",NA
"An Albanese Labor Government will work to protect the Great Barrier Reef from the threats of climate change and poor water quality.",NA,"501",NA
"We will work with local communities to restore the creeks and rivers that run through our communities",NA,"501",NA
"and we will double the number of Indigenous Rangers working to protect some of our most precious places, like the Daintree.",NA,"501",NA
"Sadly, Australia’s environment is in crisis, but the Morrison Government don’t have a plan to fix it, in fact the Liberals and Nationals have cut environmental protection resources and have abandoned threatened species, leaving the koala without a plan to protect them from extinction, for years.",NA,"501",NA
"Unless we act now as a nation, our koalas will disappear,",NA,"501",NA
"our Reef will be irreparably harmed,",NA,"501",NA
"and the Australian way of life will change forever.",NA,"601.1",NA
"A decade of cuts and mismanagement",NA,"H",NA
"For close to a decade, the Morrison Government have attempted to weaken federal environment laws by handing over environmental decision making powers to the states without safeguards,",NA,"501",NA
"they have cut 40% of funding from the environment department,",NA,"501",NA
"removed the largest area of conservation from protection (marine parks)",NA,"501",NA
"and have ignored the recommendations from the Samuel Review.",NA,"501",NA
"The Morrison Government have dragged their heels on bushfire recovery, climate change, koalas, threatened species and the Great Barrier Reef.",NA,"501",NA
"Environmental approval times have blown out, with 95% of key decisions made outside statutory timeframes - a 510% increase in delays since Labor was in power, slowing jobs growth and inflating business costs.",NA,"501",NA
"The Morrison Government have completely bungled environmental law reform, with no meaningful improvements, as they attempted to rehash Tony Abbott’s “one stop shop” policy, ignoring recommendations from the Samuel Review, and the wishes of Australians.",NA,"501",NA
"Labor’s plan to protect our environment",NA,"H",NA
"An Albanese Labor Government will protect the Great Barrier Reef,",NA,"501",NA
"fix Australia’s urban rivers and catchments,",NA,"501",NA
"and double the number of Indigenous Rangers.",NA,"501",NA
"Labor will commit to a suite of environmental policies that continues Labor’s legacy on the environment, and we’ll have more to say about this over the coming weeks.",NA,"501",NA
"More Help for Older Australians. Helping pensioners live with dignity",NA,"H",NA
"An Albanese Labor Government will protect the pension and fight to make sure pensioners can live with dignity.",NA,"504",NA
"Costs of living are soaring under the Morrison Government and too many older Australians are finding it harder and harder to get by.",NA,"504",NA
"Labor will help older Australians keep more money in their pockets",NA,"504",NA
"and will lower the cost of living by giving more older Australians Seniors Health Cards",NA,"504",NA
"and delivering more no-cost medicines,",NA,"504",NA
"cheaper power bills",NA,"403",NA
"and more affordable housing.",NA,"504",NA
"Why we need this",NA,"H",NA
"A decade of Liberal Government has seen pensioners under constant attack.",NA,"504",NA
"The Government has slashed $1 billion in pensioner concessions, kicked many part-pensioners off the pension altogether and tried to scrap the Energy Supplement for 1.5 million pensioners.",NA,"504",NA
"We know the Liberals want to keep older Australians working longer, because they spent five years trying to raise the pension age to 70.",NA,"504",NA
"Now, older Australians are facing soaring prices – age pensioners’ cost of living has risen at its fastest pace in 15 years.",NA,"504",NA
"The details",NA,"H",NA
"An Albanese Labor Government will freeze deeming rates at their current levels for two years, protecting around 900,000 aged pensioners and other pension recipients from interest rate rises and making sure pensioners can keep more money in their pockets.",NA,"504",NA
"Labor will also help with the cost of living by expanding eligibility to the Commonwealth Seniors Health Cards to 50,000 more older Australians.",NA,"504",NA
"Having a Seniors Health Card can mean cheaper medicine under the Pharmaceutical Benefits Scheme;",NA,"504",NA
"bulk billed doctor visits – if your doctor extends eligibility to Seniors Health Card holders;",NA,"504",NA
"and a refund for medical costs when you reach the Medicare Safety Net.",NA,"504",NA
"Australians who hold a Commonwealth Seniors Health Card are often also eligible for discounts on property and water rates, electricity and gas bills, ambulance, dental, eye care and public transport.",NA,"504",NA
"Labor will also help people make their pension go further by delivering: More no cost scripts – after 36 concession scripts, PBS medicines will be at no cost for the rest of the year.",NA,"504",NA
"Cheaper power bills.",NA,"403",NA
"More affordable housing so older Australians who don’t own their own home won’t find all their pension eaten up by rising rents.",NA,"504",NA
"50 bulk billed Medicare Urgent Care Clinics – so more people can get help with less complex illness or injury, without having to wait at hospital.",NA,"504",NA
"Labor understands pensioners know how to manage their own money, so we’ll scrap the Morrison Government’s privatised Cashless Debit Card so older Australians don’t need to worry.",NA,"504",NA
"And Labor will end the Morrison Government’s neglect of aged care, to make sure older Australians are treated with the respect they deserve.",NA,"504",NA
"We’ll put a registered nurse in every aged care home, 24 hours a day, 7 days a week;",NA,"504",NA
"we will increase the amount of time carers have to care;",NA,"504",NA
"and we’ll make sure there’s better food in aged care homes.",NA,"504",NA
"First Nations",NA,"H",NA
"Starting with our commitment to implement the Uluru Statement from the Heart in full, an Albanese Labor Government will renew our national commitment to Reconciliation and work in genuine partnership with First Nations people for better outcomes.",NA,"607.3",NA
"A Labor Government will: Implement the Uluru Statement in full – Voice, Treaty and Truth.",NA,"607.3",NA
"Work towards Closing the Gap.",NA,"607.3",NA
"Abolish the punitive Community Development Program.",NA,"607.3",NA
"Turn the tide on incarceration and deaths in custody through landmark justice reinvestment funding.",NA,"605.2",NA
"Improve housing in remote Indigenous communities.",NA,"607.3",NA
"Invest in First Nations management of land and waters.",NA,"607.3",NA
"Strengthen First Nations economic and job opportunities.",NA,"607.3",NA
"Get rid of the privatised Cashless Debit Card.",NA,"607.3",NA
"The Uluru Statement from the Heart was generous offer of a genuine partnership, and a real chance for us to create a reconciled Australia.",NA,"607.3",NA
"It calls for Voice, Treaty and Truth.",NA,"607.3",NA
"Labor is the only party to support it in full.",NA,"607.3",NA
"We will progress a referendum to constitutionally enshrine a Voice to Parliament in the Constitution as a matter of priority.",NA,"607.3",NA
"We will also establish a Makarrata Commission to work with the Voice to Parliament on a national process for Treaty and Truth-telling.",NA,"607.3",NA
"Labor established the first Closing the Gap framework in 2008.",NA,"607.3",NA
"We will work with the Coalition of Peaks and all levels of government to raise ambitions and ensure sustained progress on the current National Agreement on Closing the Gap.",NA,"607.3",NA
"Our Justice Reinvestment commitment will begin to turn the tide on incarceration and deaths in custody.",NA,"607.3",NA
"Tragically, over 500 First Nations Australians have died in custody since the Royal Commission into Aboriginal Deaths in Custody more than 30 years ago.",NA,"607.3",NA
"Up to 30 communities will be able to establish locally tailored justice reinvestment initiatives,",NA,"607.3",NA
"and Aboriginal and Torres Strait Islander Legal Services will receive critical funding to represent families in coronial inquests.",NA,"607.3",NA
"Labor will scrap the Community Development Program.",NA,"607.3",NA
"The government’s CDP is punitive and it has failed.",NA,"607.3",NA
"It has caused real harm to communities across the North.",NA,"607.3",NA
"Labor will replace it with a new program with real jobs, proper wages and decent conditions – developed in partnership with First Nations People.",NA,"607.3",NA
"Labor recognises that improving the condition and safety of housing in remote communities is essential for people and communities to thrive.",NA,"607.3",NA
"We will fund housing improvements, maintenance and repairs in remote indigenous communities.",NA,"607.3",NA
"Labor will invest in First Nations’ conservation of our land and waters by doubling the Indigenous Rangers program, boosting funding for Indigenous Protected Areas by $10 million a year, and delivering the promised cultural water in the Murray Darling Basin.",NA,"607.3",NA
"We will strengthen economic and job opportunities for First Nations people and communities through a new public sector employment target and public reporting in Australia’s 200 largest companies.",NA,"607.3",NA
"We will strengthen protection of First Nations intellectual property, combatting the unconscionable market in fake art and reaffirming the importance of Indigenous rights in future international trade agreements.",NA,"607.3",NA
"Labor will abolish the discriminatory Cashless Debit Card and instead support First Nations communities to make their own decisions about the way forward.",NA,"607.3",NA
"Labor will place the experience of First Nations at the heart of our diplomacy by implementing a First Nations Foreign Policy that incorporates First Nations identities, perspectives and practices into Australia’s overseas engagement.",NA,"607.3",NA
"We will establish an Office of First Nations Engagement headed by an Ambassador for First Nations Peoples within the Department of Foreign Affairs and Trade to lead systematic engagement with First Nations communities and leaders and embed First Nations perspectives in Australia’s international diplomacy.",NA,"607.3",NA
"An Equal and Inclusive Nation",NA,"H",NA
"Labor believes all Australians have the right to live their lives free of discrimination.",NA,"503",NA
"Labor is the primary architect of the anti-discrimination law framework in Australia.",NA,"503",NA
"We will continue to defend and enhance that framework to ensure that it is fit for purpose, accessible and promotes equality.",NA,"503",NA
"We don’t want to see anyone treated unfairly.",NA,"503",NA
"We are a diverse nation and we need to respect every Australian for who they are.",NA,"607.1",NA
"An Albanese Labor Government is committed to building upon Labor’s proud history of advancing equality for:",NA,"503",NA
"First Nations people",NA,"607.3",NA
"Women",NA,"503",NA
"Culturally and linguistically diverse people",NA,"607.1",NA
"People with disability",NA,"503",NA
"LGBTIQ+ people",NA,"503",NA
"People of faith",NA,"603",NA
"All Australians should be able to go about their lives free from discrimination.",NA,"503",NA
"We will seek to enhance protections in a way that brings Australians together, drawing on the bonds of our common humanity, as expressed in the human rights treaties that Australia has ratified and that Labor continues to champion.",NA,"201.2",NA
"Following the recent debate on the Morrison Government’s Religious Discrimination Bill, Anthony Albanese committed that a future Labor government will: prevent discrimination against people of faith, including anti-vilification protections;",NA,"603",NA
"act to protect all students from discrimination on any grounds;",NA,"503",NA
"and protect teachers from discrimination at work,",NA,"503",NA
"whilst maintaining the right of religious schools to preference people of their faith in the selection of staff.",NA,"603",NA
"Labor sees the strengthening of our anti-discrimination laws as an opportunity to unite the nation, rather than to divide it.",NA,"601.1",NA
"Fighting Corruption. National Anti-Corruption Commission",NA,"H",NA
"An Albanese Labor Government will legislate a powerful, transparent and independent National Anti-Corruption Commission by the end of 2022.",NA,"304",NA
"Anti-corruption commissions serve the public by uncovering corruption and ensuring that members of a government, including politicians, are held to account if they engage in corrupt conduct.",NA,"304",NA
"Every Australian State and Territory has now established its own anti-corruption commission.",NA,"304",NA
"But, despite overwhelming public support, there is still no anti-corruption commission at the federal level.",NA,"304",NA
"In December 2018 the Morrison Government was finally dragged, kicking and screaming, to commit to establishing what it called a “Commonwealth Integrity Commission”.",NA,"304",NA
"However, three years later, they have failed to honour that commitment.",NA,"304",NA
"The Morrison Government’s ever-increasing list of scandals and cover-ups has reinforced the urgent need for a powerful, transparent and independent National Anti-Corruption Commission.",NA,"304",NA
"Labor’s Plan to tackle corruption in the Federal Government",NA,"H",NA
"Labor believes the time is long past for a National Anti-Corruption Commission to be established, and an Albanese Labor Government will give priority to introducing legislation to establish such a body.",NA,"304",NA
"The National Anti-Corruption Commission established by Labor will operate with all the independence, resources and powers of a standing Royal Commission into serious and systemic corruption in the federal government.",NA,"304",NA
"Labor has been working with Australia’s preeminent legal and integrity experts to develop design principles that will ensure the Commission is the most effective anti-corruption watchdog in the country.",NA,"304",NA
"Under these design principles, the Commission will: have broad jurisdiction to investigate Commonwealth ministers, public servants, statutory office holders, government agencies, parliamentarians, and personal staff of politicians;",NA,"304",NA
"carry out its functions independently of government, with discretion to commence inquiries into serious and systemic corruption on its own initiative or in response to referrals, including from whistleblowers and complaints from the public.",NA,"304",NA
"To ensure the Commission’s independence, the Commissioner and any Deputy Commissioner would serve for a single fixed term and have security of tenure comparable to that of a federal judge;",NA,"304",NA
"be overseen by a statutory bipartisan Joint Standing Committee of the Parliament, empowered to require the Commission to provide information about its work.",NA,"304",NA
"To ensure bipartisan support for the Commission’s work, that Committee would be responsible for confirming the Commissioners nominated by the Government;",NA,"304",NA
"have the power to investigate allegations of serious and systemic corruption that occurred before or after its establishment;",NA,"304",NA
"have the power to hold public hearings where the Commission determines it is in the public interest to do so;",NA,"304",NA
"be empowered to make findings of fact, including a finding of corrupt conduct, but not to make determinations of criminal liability.",NA,"304",NA
"Findings that could constitute criminal conduct would be referred to the Australian Federal Police or the Commonwealth Department of Public Prosecutions for further consideration;",NA,"304",NA
"and operate with procedural fairness and its findings would be subject to judicial review.",NA,"304",NA
"The difference between Labor and the Liberals is clear",NA,"H",NA
"Labor’s policy to establish a National Anti-Corruption Commission will make a permanent and much needed change to standards of integrity and accountability in the federal government.",NA,"304",NA
"It stands in stark contrast to the universally condemned model for an integrity commission put forward by the Morrison Government.",NA,"304",NA
"Mr Morrison’s proposed integrity commission is so weak that it would be unable to commence its own independent inquiries into Government corruption, prevented from holding public hearings into politicians or public servants, and banned from investigating any of the multiple past scandals of the Morrison Government.",NA,"304",NA
"It has been described by legal experts as a body designed not to stamp out corruption, but to help cover it up.",NA,"304",NA
"Corruption in the federal government has been growing over recent years and the Liberals have failed to take any action to tackle it, leaving the Commonwealth the only Australian government without a body dedicated to uncovering and stamping out corruption by public officials.",NA,"304",NA
"An Albanese Labor Government will put an end to the Morrison Government’s shameful tolerance for corruption",NA,"304",NA
"and help restore the Australian people’s trust in their government by establishing a powerful, transparent and independent National Anti-Corruption Commission.",NA,"304",NA
"Better support for people living with disability. Protecting the NDIS and getting it back on track.",NA,"H",NA
"In brief",NA,"H",NA
"Labor is committed to ensuring that no Australian with a disability is left behind – from getting the NDIS working properly for those that need it,",NA,"503",NA
"to coordinating support for all 4.4 million Australians living with disability.",NA,"503",NA
"Disability will no longer be an afterthought, and policies will be informed by evidence and co-designed with the people they impact.",NA,"503",NA
"Labor will ensure that people with disability have equal opportunities to access the community and gain employment.",NA,"503",NA
"Extra advocacy support will ensure they have a voice.",NA,"503",NA
"Why do we need this?",NA,"H",NA
"The NDIS is Australia’s disability safety net – a great Labor idea like Medicare and Superannuation – that has been damaged by a decade of Liberal cuts, mismanagement and chaos.",NA,"504",NA
"At the same time, outcomes and opportunities for all 4.4 million Australians living with disability are lagging behind and even going backwards in important areas like employment and health due to a lack of accountability.",NA,"504",NA
"At every stage of the pandemic, the Morrison Government has disregarded the experience of Australians with a disability and left them and their families, carers, service providers and workers without the support they need.",NA,"504",NA
"The details",NA,"H",NA
"An Albanese Labor Government will: Stop the Morrison Government’s unfair cuts to individual NDIS plans with an Expert Review that will guarantee plans are not being unfairly reduced.",NA,"504",NA
"Ensure a Better Future for the NDIS that puts people with disability at the center of the Scheme and includes families, carers, service providers and workers.",NA,"504",NA
"Review NDIS design, operation and sustainability to ensure that the Scheme gets back onthe right track.",NA,"504",NA
"Build evidence with $15 million for a National Disability Research Partnership",NA,"504",NA
"and consider continued support for a National Disability Data Asset to ensure future changes to the NDIS are based on proper evidence.",NA,"504",NA
"Make the National Disability Strategy accountable by measuring its implementation, to ensure that real progress is made on important outcomes like employment and education.",NA,"503",NA
"Labor will also develop a National Autism Strategy.",NA,"504",NA
"Improve employment outcomes with a Disability Employment Centre for Excellence that will provide a clearinghouse for ideas",NA,"503",NA
"and increase capacity among employment services.",NA,"503",NA
"Never again leave people with disability at the back of the queue in relation to the pandemic or a future emergency response.",NA,"504",NA
"Introduce central coordination of disability to ensure real action and recognition for all disabled Australians, not just those on the NDIS.",NA,"504",NA
"Double existing support for individual and systemic advocacy with an additional $10 million over four years to address systemic abuse, neglect, and exploitation, and support to navigate services.",NA,"504",NA
"Labor will match additional funding for NDIS Appeals providers to cope with numbers of AAT cases.",NA,"504",NA
"Improve disability access in the community by ensuring there are enough ‘Changing Places’ – disability toilets for people with high support needs – available across the country.",NA,"504",NA
"Labor will offer a third of the funding required to build a facility in each of the 400 LGAs currently without one.",NA,"504",NA
"Robodebt Royal Commission",NA,"H",NA
"If elected, Labor will establish a Royal Commission into Robodebt by the end of this year and begin consulting on the Terms of Reference for the Commission after the election.",NA,"304",NA
"An Albanese Labor Government will uncover the truth of the Morrison Government’s illegal Robodebt scheme,",NA,"304",NA
"return integrity to the public service,",NA,"304",NA
"and ensure a disaster like this never happens again.",NA,"304",NA
"Why do we need this?",NA,"H",NA
"The Morrison Government has consistently denied, obstructed and covered-up the origins of the Robodebt scandal and refused to take responsibility.",NA,"304",NA
"It is only when Labor organised a class action that a $1.8 billion settlement was made to repay victims and keep ministers out of the witness box.",NA,"304",NA
"We need to learn the truth of Robodebt’s origins so that something like can never again be perpetrated by an Australian Government against its citizens.",NA,"304",NA
"The illegal and immoral Robodebt scheme caused serious harm to many Australian families – who have reported that this contributed to stress, anxiety, financial destitution and even suicide.",NA,"304",NA
"The details",NA,"H",NA
"Labor will establish a Royal Commission into Robodebt by the end of this year and begin consulting on the Terms of Reference for the Commission after the election.",NA,"304",NA
"A Labor Government would ask a Royal Commission to examine and report on the Robodebt scheme, consistent with these key objectives which will be reflected in the Terms of Reference:",NA,"304",NA
"To establish who was responsible for establishing Robodebt scheme.",NA,"304",NA
"To establish what advice, and what process or processes, informed the design and implementation of the Robodebt scheme.",NA,"304",NA
"To investigate the handling of complaints about the Robodebt scheme – including in relation to the scheme’s legality – by Services Australia, the Department of Human Services, other relevant Commonwealth agencies and Ministers.",NA,"304",NA
"To determine how much the implementation, suspension and wind-back of the Robodebt scheme cost taxpayers.",NA,"304",NA
"To investigate the harm caused to law-abiding Australians by the Robodebt scheme.",NA,"304",NA
"To investigate the use of third-party debt collectors under the Robodebt scheme.",NA,"304",NA
"Our consultation after the election will inform the Terms of Reference for the Royal Commission.",NA,"304",NA
"Labor has allocated $30 million over the forward estimates for the establishment of the Royal Commission.",NA,"304",NA
"Disaster Readiness. Improving Australia’s disaster readiness",NA,"H",NA
"An Albanese Labor Government will improve Australia’s disaster readiness by investing up to $200 million per year on disaster prevention and resilience.",NA,"411",NA
"Thousands of Australians who face bushfires, floods and cyclones every year deserve to be protected by a Federal Government who plans ahead and invests to keep them safe.",NA,"411",NA
"Labor’s Disaster Ready Fund will curb the devastating impacts of natural disasters by investing in important disaster prevention projects like flood levees, sea walls, cyclone shelters, evacuation centres, fire breaks and telecommunications improvements.",NA,"411",NA
"Labor’s Plan for Disaster Readiness will also: Continue to fully fund disaster recovery through the existing Disaster Recovery Funding Arrangements",NA,"504",NA
"Cut red tape so disaster resilience funding can get out the door faster",NA,"504",NA
"Improve the efficiency of disaster recovery processes, to simplify and speed up payments to disaster victims and repairs to damaged infrastructure.",NA,"504",NA
"Assist with spiralling insurance premiums in disaster-prone regions, by reducing the risk of expensive damage to homes and businesses.",NA,"411",NA
"If matched by State, Territory or local governments, it would provide up to $400 million annually for investment in disaster prevention and resilience - something called for by groups as broad as the Government’s own Productivity Commission, insurers, local governments and disaster relief bodies.",NA,"411",NA
"These investments will literally save lives, not to mention the taxpayers’ funds that have to be spent on recovery and repairs when disasters hit.",NA,"411",NA
"In contrast, the Morrison Government has sat on a $4.8 billion Emergency Response Fund that has done nothing to help.",NA,"504",NA
"In the three years after it was announced, the ERF did not spend a cent on disaster recovery and has not completed a single disaster prevention project.",NA,"504",NA
"The only thing it has done is earn the Government over $800 million in investment returns.",NA,"504",NA
"Only now, on the eve of an election has the Morrison Government promised to use any of this funding.",NA,"504",NA
"As with COVID-19, the Morrison-Joyce Government’s failure to plan and prepare for natural disasters has left Australians vulnerable.",NA,"411",NA
"It doesn’t have to be this way.",NA,"411",NA
"We know weather events are on the horizon – we have the smarts and the resources to prepare and prevent.",NA,"411",NA
"We just need a government with a plan.",NA,"411",NA
"Only an Albanese Labor Government will keep Australians safe and communities strong in the face of natural disasters.",NA,"411",NA
"Labor Will Better Fund The ABC. Only Labor will protect the ABC and SBS as independent public broadcasters.",NA,"H",NA
"An Albanese Labor Government will provide certainty for the national broadcasters, the ABC and SBS, by providing them with five-year funding terms.",NA,"502",NA
"This five-year funding commitment is in addition to Labor’s previous commitment that an Albanese Government will reverse Scott Morrison’s cut of $83.7 million to the ABC.",NA,"502",NA
"It is essential to bolster the independence and stability of the national broadcasters as a guard against political interference in Australia’s democratic institutions.",NA,"202.1",NA
"Where misinformation has the capacity to undermine public order, health and safety, the ABC and SBS are trusted sources of news, information and entertainment for all Australians.",NA,"502",NA
"In the face of political, social and economic instability at home and abroad, we must ensure that Australia’s instruments of nation building, democracy and culture remain strong now and into the future.",NA,"202.1",NA
"This includes independent public service media that holds power to account on behalf of the Australian people.",NA,"201.2",NA
"Currently, both the ABC and SBS are funded on a triennial (three year) basis.",NA,"502",NA
"Increased funding certainty outside the electoral cycle will improve the capacity of the national broadcasters to innovate",NA,"502",NA
"as well as plan with the diverse ecosystems they support, including across education, screen production and international broadcasting.",NA,"502",NA
"In addition to five-year funding terms, a Labor Government will review options for delivering a greater level of financial stability and certainty to the national broadcasters to safeguard against arbitrary ideological cuts and political interference.",NA,"201.2",NA
"These commitments are informed by the findings of the Senate Environment and Communications References Committee inquiry into allegations of political interference to the Australian Broadcasting Corporation.",NA,"201.2",NA
"The Morrison-Joyce Government simply can’t be trusted on the ABC and SBS.",NA,"201.2",NA
"After promising “No cuts to the ABC or SBS” the Liberal National Government slashed their budgets and has launched repeated attacks on them, including two attempts to increase prime time advertising on SBS and various attempts to meddle with the ABC Charter.",NA,"201.2",NA
"While the Liberal Federal Council voted to privatise the ABC, the Labor Party is united and speaks as one when it comes to the importance of the national broadcasters.",NA,"201.2",NA
"Only Labor will protect the ABC and SBS as independent public broadcasters.",NA,"201.2",NA
"Labor's Plan to Future-Proof Australia's Water Resources",NA,"H",NA
"Labor’s Water for Australia plan will future-proof Australia’s water resources by establishing a National Water Commission",NA,"411",NA
"and broadening the National Water Grid Investment Framework so it can fund a wider range of water supply projects.",NA,"411",NA
"Labor’s Water for Australia plan will: Establish a National Water Commission – to drive ongoing water reform",NA,"411",NA
"and future-proof Australia’s water resources.",NA,"411",NA
"Broaden the National Water Grid investment policy – to allow funding for a broader range of projects.",NA,"411",NA
"This will bring essential town water supplies in regional and remote communities within the scope of the funding,",NA,"411",NA
"in addition to funding agricultural projects.",NA,"703.1",NA
"Deliver a five-point plan to safeguard the Murray Darling Basin – upholding the Murray Darling Basin Plan, and laying the groundwork for the Basin’s future:",NA,"411",NA
"Delivering on water commitments – including the 450GL for South Australia.",NA,"411",NA
"Increasing compliance,",NA,"403",NA
"and improving metering and monitoring.",NA,"403",NA
"Restoring transparency, integrity and confidence in water markets and water management.",NA,"403",NA
"Increasing First Nations ownership and involvement in decision-making.",NA,"607.3",NA
"Updating the science.",NA,"411",NA
"Why do we need this?",NA,"H",NA
"Managing water well is crucial for our Australia’s future.",NA,"411",NA
"There are big challenges ahead, including climate change, population growth, and increasing agricultural demand.",NA,"411",NA
"Water reform is an ongoing national task.",NA,"411",NA
"To be done well, it needs serious focus from the federal government, alongside other Australian governments.",NA,"411",NA
"After almost a decade in office, the current Liberal Government has: Abolished the National Water Commission, leaving a policy vacuum when it comes to making sure Australians have water security, for all purposes, into the future.",NA,"411",NA
"Promised but not delivered a statutory National Water Grid Authority, to “take the politics out of water.”",NA,"411",NA
"Failed to renew the National Water Initiative, as repeatedly called for by the Productivity Commission.",NA,"411",NA
"Announced and then disbanded the National Water Grid Advisory Body within a year and a half.",NA,"411",NA
"In its 2020 and 2021 infrastructure priority lists, Infrastructure Australia specifically identified town and city water security as high priority.",NA,"411",NA
"The Productivity Commission also told the federal government the National Water Grid Fund’s investment policy should be broadened to allow funding for all projects where government involvement may be warranted, including supporting access to essential town water supplies in regional and remote communities.",NA,"411",NA
"But the Morrison-Joyce Government has ignored this recommendation.",NA,"305.1",NA
"The details",NA,"H",NA
"Labor will establish a National Water Commission to drive ongoing water reform and future-proof Australia’s water resources.",NA,"411",NA
"The National Water Commission will: Lead cross-portfolio and cross-jurisdiction work to make sure our country has secure and sustainable access to water.",NA,"411",NA
"Support the renewal of the National Water Initiative and conduct ongoing reviews.",NA,"411",NA
"Work with all other jurisdictions towards the implementation of the water-related priorities included in Infrastructure Australia’s Infrastructure Priority List.",NA,"411",NA
"Break down silos between jurisdictions by working with States and Territories.",NA,"302",NA
"Having a standing, formal, regular forum directly with Australian local governments to ensure their experience and expertise is taken into account on an ongoing basis.",NA,"301",NA
"Ensure First Nations knowledge and perspectives are taken into account in its work.",NA,"607.3",NA
"Labor will also broaden the National Water Grid investment policy, to allow funding for more projects.",NA,"411",NA
"This will make essential town water supplies in regional and remote communities eligible for funding, so that projects like the Cairns Water Security project can be considered,",NA,"411",NA
"in addition to the continued use of the fund for agriculture projects.",NA,"703.1",NA
"In doing so Labor will ensure that critical water projects are able to gain access to government funding where they stack up environmentally and economically.",NA,"411",NA
"Labor will invest $34 million over the forward estimates in establishing a National Water Commission.",NA,"411",NA
"Labor's Plan to Improve the Public Service. Better public services: More secure jobs",NA,"H",NA
"Almost a decade of cuts and outsourcing by the Coalition has undermined the capacity and capability of the Australian Public Service (APS).",NA,"303",NA
"APS employees have had their wages, conditions and job security attacked by a government that doesn’t value or respect the role that the APS and its employees play in delivering public services to the Australian people.",NA,"701",NA
